,tokenId,marketplace,block,token,price
1730,2495,blur,17252076,ETH,45.7501
1731,8256,blur,17251790,ETH,54.57575
1732,8230,blur,17251064,ETH,45.66055
1733,4318,blur,17250934,ETH,43.9999945
1734,1374,blur,17250934,ETH,43.979
1735,4339,seaport,17250934,ETH,44.2775
1736,5368,seaport,17250702,WETH,50.0
1737,6268,seaport,17250373,WETH,45.0
1738,2508,x2y2,17249839,ETH,42.45
1739,2749,blur,17249648,,42.13825
1740,7292,blur,17249111,,41.301
1741,2837,blur,17249031,ETH,43.03375
1742,2837,blur,17248594,,41.25225
1743,2749,x2y2,17246921,ETH,45.0
1744,2508,blur,17245390,,41.79995
1745,2841,blur,17244929,ETH,43.78
1746,6289,seaport,17244867,ETH,45.74015
1747,2841,blur,17243150,,42.785
1748,552,blur,17243124,,43.31235
1749,6805,blur,17242186,ETH,195.0
1750,2310,seaport,17241230,ETH,48.2575
1751,6384,x2y2,17241204,ETH,56.0
1752,184,blur,17241128,ETH,46.2277
1753,807,x2y2,17238817,ETH,49.5
1754,4900,seaport,17238456,ETH,43.875
1755,1500,blur,17237982,ETH,44.2775
1756,2679,blur,17237945,ETH,46.367
1757,7031,blur,17237667,ETH,44.2775
1758,1161,blur,17237662,ETH,46.2675
1759,377,blur,17237630,ETH,46.7649005
1760,7717,seaport,17237602,ETH,45.2725
1761,3391,blur,17237539,ETH,43.78
1762,1937,blur,17237422,ETH,46.71525
1763,8990,blur,17237200,ETH,44.7500255
1764,5454,blur,17237083,ETH,44.46655
1765,5063,seaport,17237080,ETH,43.7775
1766,3799,blur,17237042,ETH,48.44655
1767,6930,blur,17237000,ETH,43.7203
1768,5409,seaport,17236996,ETH,42.59775
1769,3883,blur,17236994,ETH,43.47155
1770,7167,blur,17236968,ETH,42.8845
1771,428,blur,17236966,ETH,43.2825
1772,2844,seaport,17236964,ETH,42.785
1773,4478,blur,17236957,ETH,42.785
1774,7116,blur,17236953,ETH,42.77505
1775,3084,blur,17236946,ETH,42.099445
1776,6795,x2y2,17236535,ETH,44.5
1777,9523,blur,17236203,ETH,43.8795
1778,7116,blur,17235954,,41.5114
1779,522,blur,17235437,ETH,41.2925
1780,3084,blur,17235283,,41.79995
1781,8230,x2y2,17235042,ETH,44.8
1782,5044,seaport,17234797,ETH,45.76845
1783,3885,blur,17234787,ETH,45.0735
1784,1457,blur,17234638,ETH,42.700027
1785,3013,blur,17234514,ETH,42.387
1786,3084,blur,17234511,ETH,42.23775
1787,4942,blur,17234500,ETH,45.2725
1788,6629,blur,17234430,ETH,42.188
1789,2362,seaport,17234426,ETH,42.0089
1790,3020,blur,17234412,ETH,42.27755
1791,6879,seaport,17234392,ETH,45.77625
1792,7438,blur,17234360,,40.92435
1793,3490,blur,17234231,ETH,44.76505
1794,4497,blur,17234103,ETH,41.2925
1795,3084,blur,17234006,,40.4169
1796,522,blur,17233964,,40.40695
1797,5345,x2y2,17233809,ETH,42.69
1798,2775,blur,17233701,ETH,40.9741
1799,3408,blur,17233623,ETH,40.966936
1800,8475,blur,17233452,ETH,41.28255
1801,8819,blur,17233250,,39.94925
1802,8203,blur,17233246,,40.06865
1803,7167,x2y2,17233163,ETH,40.4
1804,7167,seaport,17233063,WETH,39.46312
1805,7167,seaport,17233063,ETH,41.925
1806,1071,x2y2,17232983,ETH,53.5
1807,5454,blur,17232901,ETH,41.28255
1808,8819,seaport,17232765,WETH,39.1365
1809,8819,seaport,17232765,WETH,40.14
1810,2841,x2y2,17232493,ETH,41.58
1811,1180,x2y2,17232442,ETH,55.0
1812,8475,blur,17232397,,40.80495
1813,6268,blur,17232079,ETH,42.387
1814,1744,blur,17231946,ETH,41.28255
1815,8230,x2y2,17231916,ETH,42.5
1816,3575,blur,17231656,ETH,49.75
1817,2775,blur,17231531,,40.0587
1818,2841,x2y2,17231474,ETH,42.0
1819,4497,blur,17231443,,40.198
1820,6629,blur,17231363,ETH,41.30245
1821,669,seaport,17231253,ETH,41.925
1822,9898,blur,17231046,ETH,41.2925
1823,910,blur,17231046,ETH,41.2925
1824,4778,blur,17231046,ETH,41.2925
1825,1710,blur,17231046,ETH,41.2925
1826,4497,blur,17230995,,39.8
1827,9823,blur,17230797,ETH,40.4999825
1828,1710,blur,17230648,,40.4567
1829,6268,blur,17230635,,40.5164
1830,4847,blur,17230635,,40.5164
1831,762,blur,17230551,ETH,42.2875
1832,6629,blur,17230527,,40.397
1833,5991,blur,17230515,ETH,42.2875
1834,8872,seaport,17230467,ETH,41.79
1835,3020,blur,17230442,,41.02385
1836,3013,blur,17230439,,41.02385
1837,8872,blur,17230437,,41.0935
1838,5328,blur,17230432,,41.1134
1839,8868,blur,17230350,ETH,43.0000195
1840,2841,x2y2,17230310,ETH,41.5
1841,9307,blur,17230248,,41.6706
1842,4112,seaport,17230244,USDC,4.1e-10
1843,4112,seaport,17230244,USDC,8.2e-08
1844,6930,seaport,17230224,WETH,40.89
1845,8872,blur,17229992,,41.79995
1846,7936,seaport,17228887,ETH,53.35
1847,3799,x2y2,17228485,ETH,45.5
1848,3575,blur,17227916,ETH,43.98895
1849,4193,seaport,17227368,ETH,53.625
1850,390,blur,17227329,,42.53625
1851,2830,blur,17227161,,42.3225
1852,3102,x2y2,17225146,ETH,42.0
1853,1970,seaport,17225120,WETH,42.2388
1854,4856,seaport,17225119,ETH,42.785
1855,807,blur,17225065,,41.79
1856,5282,blur,17225008,,41.79
1857,9712,blur,17224980,,41.79
1858,3102,blur,17224980,,41.79
1859,7140,blur,17224765,,42.984
1860,2044,blur,17224718,,43.21285
1861,7583,blur,17224351,,43.2825
1862,6483,seaport,17224253,WETH,51.0
1863,2970,blur,17223819,,43.8397
1864,2495,blur,17223717,,43.979
1865,3013,blur,17223717,,43.9989
1866,4112,blur,17223717,,43.9989
1867,7583,blur,17223717,,43.9989
1868,9307,blur,17223717,,43.9989
1869,4142,blur,17223484,ETH,47.76
1870,9297,seaport,17223390,WETH,46.42
1871,3087,seaport,17223127,ETH,47.23265
1872,6076,blur,17222983,,43.3875
1873,9106,seaport,17222799,ETH,45.76005
1874,2508,blur,17222765,,44.7949
1875,6837,blur,17222502,,44.8546
1876,2508,blur,17222348,,44.8546
1877,3885,seaport,17221495,WETH,1.12536625
1878,3885,seaport,17221495,WETH,45.01465
1879,552,blur,17220338,,44.7949
1880,2974,x2y2,17220311,ETH,45.07
1881,7717,blur,17220194,,44.8546
1882,8203,blur,17220147,,44.8546
1883,3318,blur,17220016,,45.2725
1884,373,x2y2,17219878,ETH,53.42
1885,731,blur,17217872,,45.42175
1886,4682,x2y2,17217747,ETH,47.0
1887,1729,blur,17217121,,45.2924
1888,731,blur,17217115,,44.382
1889,2495,blur,17217105,,45.62075
1890,342,seaport,17215150,ETH,49.4
1891,7717,blur,17214232,,46.5461
1892,9307,blur,17214133,,46.6058
1893,5612,x2y2,17213449,ETH,48.5
1894,7013,x2y2,17213429,ETH,49.0
1895,4682,blur,17213354,,45.44475
1896,7140,blur,17213289,ETH,47.21275
1897,9307,blur,17213285,,46.367
1898,3782,seaport,17212996,ETH,47.7202
1899,2648,seaport,17212877,ETH,48.5
1900,6837,blur,17212802,,46.6058
1901,6774,blur,17212797,,46.61575
1902,7830,blur,17212551,ETH,48.0386
1903,2749,blur,17211980,ETH,47.280012
1904,4871,blur,17211803,ETH,47.0635
1905,7717,blur,17211796,,46.61575
1906,6774,blur,17211174,,46.61575
1907,7947,blur,17210430,ETH,47.5700545
1908,7140,blur,17210391,,46.63565
1909,2749,blur,17208113,,46.5461
1910,4942,blur,17207964,ETH,48.44775
1911,3273,blur,17207767,ETH,50.2000385
1912,1685,blur,17207417,,46.9839
1913,3782,blur,17207392,ETH,55.6205
1914,552,blur,17207373,,47.0834
1915,4855,blur,17207368,,47.1033
1916,7634,seaport,17207285,ETH,50.35
1917,7230,blur,17206283,,47.13315
1918,552,seaport,17206187,WETH,46.50001
1919,9307,blur,17205888,,47.13315
1920,8833,blur,17205762,,47.13315
1921,8227,blur,17205762,,47.13315
1922,2951,blur,17205613,,47.2028
1923,5612,x2y2,17204883,ETH,48.0
1924,439,blur,17203712,,47.1033
1925,2903,x2y2,17203676,ETH,50.0
1926,439,blur,17203228,ETH,49.64055
1927,7230,seaport,17203026,WETH,46.7500100003
1928,9968,blur,17202861,ETH,47.959
1929,3883,seaport,17202785,WETH,1.125
1930,3883,seaport,17202785,WETH,45.0
1931,9030,seaport,17200017,ETH,48.75
1932,5746,blur,17199482,ETH,48.2575
1933,9030,seaport,17198442,ETH,47.2625
1934,3013,blur,17197972,,46.9839
1935,1071,seaport,17196832,ETH,6.2685
1936,8168,seaport,17196654,ETH,2.985
1937,7583,blur,17196055,,46.81475
1938,1640,blur,17195943,,46.77495
1939,7717,x2y2,17195900,ETH,47.01
1940,2951,blur,17195873,,47.2625
1941,7717,seaport,17195836,WETH,47.26001
1942,5942,blur,17195785,ETH,49.26245
1943,5319,blur,17195679,ETH,49.4515
1944,2974,blur,17195677,,47.2824
1945,1070,blur,17195646,,47.7799
1946,8833,blur,17195644,,47.7998
1947,5746,blur,17195642,,47.80975
1948,5942,seaport,17195617,WETH,0.9651652
1949,5942,seaport,17195617,WETH,48.25826
1950,4112,blur,17195561,,47.80975
1951,5319,blur,17194901,,47.80975
1952,4871,blur,17194841,ETH,48.755
1953,8256,x2y2,17194772,ETH,53.875
1954,8833,seaport,17194526,WETH,0.9450000738
1955,8833,seaport,17194526,WETH,47.25000369
1956,5746,blur,17193340,,47.7799
1957,8227,blur,17192217,,48.3968
1958,1191,blur,17191632,ETH,49.9291
1959,5119,blur,17191628,,48.4167
1960,5746,x2y2,17191335,ETH,49.9
1961,7951,blur,17191244,,48.4167
1962,4977,blur,17191063,,48.4167
1963,3273,blur,17191061,,48.4167
1964,4112,blur,17191051,,48.4167
1965,1191,blur,17191051,,48.4167
1966,1211,blur,17191051,,48.4167
1967,1659,blur,17191051,,48.4167
1968,1939,blur,17191051,,48.4167
1969,8227,blur,17191051,,48.42665
1970,7951,blur,17189905,,48.4764
1971,1191,blur,17189877,,48.50625
1972,4246,x2y2,17189876,ETH,49.25
1973,1070,blur,17189869,,48.50625
1974,2276,x2y2,17189844,ETH,58.0
1975,8936,blur,17189532,,49.26245
1976,8227,blur,17189529,,49.30225
1977,1211,blur,17189483,,49.3122
1978,1939,blur,17189483,,49.3122
1979,1659,blur,17189479,,49.32215
1980,3273,blur,17189387,,49.3321
1981,7951,seaport,17189314,WETH,0.9800002738
1982,7951,seaport,17189314,WETH,49.00001369
1983,3512,seaport,17189255,ETH,48.99375
1984,1080,blur,17189078,,49.36195
1985,2970,blur,17189078,,49.36195
1986,3273,blur,17189078,,49.36195
1987,6973,blur,17189078,,49.3719
1988,8936,blur,17189078,,49.3719
1989,2749,x2y2,17188471,ETH,51.5
1990,3273,blur,17188186,,49.3321
1991,2749,blur,17187016,,49.3321
1992,6386,blur,17187006,,49.3321
1993,1191,blur,17185161,,49.32215
1994,8260,seaport,17184724,ETH,52.865
1995,5699,x2y2,17184649,ETH,57.75
1996,5699,seaport,17184281,WETH,48.91
1997,2216,x2y2,17184178,ETH,50.75
1998,3013,x2y2,17183916,ETH,49.77
1999,4008,seaport,17183797,ETH,50.53605
2000,4008,seaport,17183797,ETH,50.53605
2001,2721,x2y2,17183632,ETH,49.55
2002,8168,seaport,17183617,ETH,2.4875
2003,2951,x2y2,17183533,ETH,49.55
2004,8936,blur,17183317,,49.30225
2005,3095,seaport,17183164,ETH,50.2475
2006,3013,seaport,17183001,WETH,48.77
2007,7528,seaport,17182419,,1e-18
2008,6774,blur,17181283,,49.2923
2009,6795,blur,17180117,,49.28235
2010,4112,blur,17178714,,50.29725
2011,731,blur,17178707,,50.4465
2012,1211,blur,17177994,,50.4465
2013,6360,x2y2,17177993,ETH,56.5
2014,6647,blur,17177598,ETH,51.07335
2015,6973,blur,17177573,,50.4465
2016,4478,blur,17177517,,50.4465
2017,1729,blur,17177314,,50.4465
2018,1211,blur,17177300,,50.45645
2019,6647,blur,17177296,,50.45645
2020,243,seaport,17176916,ETH,53.1728
2021,2903,x2y2,17176494,ETH,52.0
2022,3644,blur,17175814,,50.3271
2023,1786,blur,17175640,ETH,52.22755
2024,1211,blur,17175562,,50.29725
2025,243,seaport,17175466,ETH,48.45
2026,5497,blur,17174251,,50.745
2027,731,blur,17174226,ETH,50.6000285
2028,6026,blur,17174211,ETH,50.745
2029,2382,seaport,17174178,ETH,51.2425
2030,3473,seaport,17174137,WETH,1.25
2031,3473,seaport,17174137,WETH,50.0
2032,1729,blur,17174090,,49.95895
2033,9886,x2y2,17173889,ETH,50.55
2034,2970,blur,17173878,,50.347
2035,231,blur,17173875,,50.29725
2036,4856,blur,17173875,,50.29725
2037,1547,x2y2,17173872,ETH,51.0
2038,3095,x2y2,17173824,ETH,50.0
2039,9027,x2y2,17173793,ETH,55.0
2040,7723,x2y2,17173770,ETH,50.8
2041,1786,x2y2,17173660,ETH,50.9
2042,7528,blur,17173382,,50.27735
2043,8372,blur,17173180,ETH,50.6256
2044,4008,x2y2,17173130,ETH,50.0
2045,4977,blur,17173122,ETH,50.2475
2046,5497,blur,17173099,ETH,49.551
2047,910,blur,17173095,ETH,50.148
2048,4112,x2y2,17173089,ETH,49.4
2049,1032,seaport,17173088,ETH,49.4
2050,4856,seaport,17173070,ETH,48.75
2051,2216,seaport,17173057,ETH,48.985
2052,9469,seaport,17172978,ETH,48.75
2053,1729,blur,17172682,ETH,49.5201053495
2054,4990,blur,17172497,,49.2525
2055,231,blur,17172489,,49.2525
2056,5902,blur,17172489,,49.2525
2057,8801,seaport,17172303,WETH,0.9550046
2058,8801,seaport,17172303,WETH,47.75023
2059,5902,blur,17172146,,48.755
2060,2976,seaport,17171779,ETH,48.6525
2061,5902,blur,17171488,,49.0137
2062,231,blur,17171476,,49.0137
2063,4990,blur,17171476,,49.0137
2064,1080,blur,17171476,,49.0137
2065,1403,seaport,17171428,ETH,49.5311
2066,3087,x2y2,17171203,ETH,51.0
2067,4246,blur,17171196,,47.8335
2068,910,blur,17171102,,49.2525
2069,4974,blur,17170968,ETH,49.152951245
2070,1710,seaport,17170891,ETH,46.835
2071,8653,seaport,17170762,ETH,46.835
2072,3490,blur,17170706,ETH,48.90425
2073,2721,seaport,17170334,WETH,47.5000003332
2074,1211,blur,17170230,ETH,48.60575
2075,4908,seaport,17169741,ETH,47.775
2076,811,seaport,17168523,ETH,343.96155
2077,3490,blur,17168484,,47.6207
2078,4008,x2y2,17168321,ETH,49.25
2079,2788,seaport,17168283,ETH,13.134
2080,7692,x2y2,17168163,ETH,48.25
2081,1721,seaport,17167995,ETH,48.75
2082,279,blur,17167931,ETH,49.74005
2083,4974,blur,17167914,ETH,48.0585
2084,5746,blur,17167892,ETH,49.551
2085,4990,blur,17167884,ETH,47.460505
2086,231,blur,17167884,ETH,47.21275
2087,1080,seaport,17167884,ETH,45.315
2088,7692,blur,17167872,ETH,47.0635
2089,6134,blur,17167810,ETH,47.0635
2090,1811,x2y2,17167589,ETH,63.0
2091,7723,seaport,17166855,ETH,47.21275
2092,6921,blur,17166737,ETH,49.50125
2093,1786,blur,17166713,,46.27745
2094,2900,blur,17166559,ETH,48.2376
2095,5902,blur,17166382,,46.2476
2096,6134,blur,17166378,,46.2476
2097,6921,seaport,17166368,WETH,0.912085138
2098,6921,seaport,17166368,WETH,45.6042569
2099,7964,x2y2,17166051,ETH,65.0
2100,2120,seaport,17166027,ETH,31.84
2101,5991,seaport,17165452,,1e-18
2102,1211,x2y2,17163354,ETH,46.3
2103,3820,blur,17163043,ETH,47.09335
2104,5315,blur,17162491,ETH,60.7945
2105,2835,blur,17161083,,46.09835
2106,7041,blur,17160895,ETH,47.11325
2107,7041,blur,17160501,,45.83965
2108,910,blur,17160495,,45.85955
2109,1211,blur,17160495,,45.8695
2110,2970,blur,17160482,,46.367
2111,6134,blur,17160481,,46.367
2112,377,blur,17160293,,47.19285
2113,7041,blur,17160199,,47.23265
2114,910,blur,17160180,,47.25255
2115,1211,blur,17160180,,47.25255
2116,2970,blur,17160180,,47.25255
2117,5902,blur,17160180,,47.25255
2118,6134,blur,17160180,,47.25255
2119,7692,blur,17160180,,47.25255
2120,8372,blur,17160180,,47.25255
2121,8378,blur,17160180,,47.29235
2122,5991,seaport,17160072,WETH,47.25
2123,9446,seaport,17159651,ETH,2.4875
2124,1729,blur,17159547,,47.3023
2125,6134,blur,17159368,,47.3421
2126,279,x2y2,17159170,ETH,48.0
2127,2519,blur,17157596,ETH,51.73005
2128,9886,x2y2,17157220,ETH,47.5
2129,9523,blur,17157113,,47.3222
2130,6134,blur,17157110,,47.3421
2131,377,blur,17157082,,47.3421
2132,9886,seaport,17157018,WETH,0.2335705
2133,9886,seaport,17157018,WETH,46.7141
2134,731,blur,17156719,,47.6605
2135,3973,blur,17156610,,47.6605
2136,9523,blur,17156580,,47.71025
2137,6134,blur,17156580,,47.71025
2138,2519,blur,17156580,,47.71025
2139,7723,blur,17155480,,47.82965
2140,1161,x2y2,17155461,ETH,48.25
2141,1161,blur,17154952,,47.86945
2142,2349,blur,17154452,ETH,51.2425
2143,5740,seaport,17154146,ETH,48.9725
2144,911,seaport,17154079,ETH,49.20275
2145,322,seaport,17153854,ETH,48.01875
2146,6672,seaport,17151828,WETH,52.0
2147,1161,blur,17151642,,47.84955
2148,1161,blur,17150880,,48.0585
2149,910,blur,17150870,,48.0585
2150,9523,blur,17150822,,48.0585
2151,3864,x2y2,17149804,ETH,58.0
2152,2970,blur,17149489,,48.0585
2153,3676,seaport,17147583,ETH,50.69525
2154,3867,x2y2,17146807,ETH,55.0
2155,368,seaport,17145921,WETH,51.5
2156,4284,blur,17145482,,48.6157
2157,3676,blur,17144497,,48.6356
2158,3676,blur,17143895,,48.6356
2159,6973,blur,17143117,,49.08335
2160,1786,seaport,17143091,ETH,0.4975
2161,8168,seaport,17143068,ETH,3.73125
2162,3680,seaport,17142184,WETH,60.00004999999999
2163,4042,blur,17142102,ETH,66.665
2164,4836,seaport,17140467,ETH,42.785
2165,243,seaport,17140046,ETH,51.675
2166,4854,x2y2,17139949,ETH,60.0
2167,5403,seaport,17139767,ETH,1.4925
2168,8372,blur,17139605,,48.98385
2169,8378,blur,17139332,,49.2525
2170,731,blur,17139323,,49.153
2171,8372,blur,17139283,,48.204
2172,6918,x2y2,17138637,ETH,105.0
2173,8690,seaport,17135885,ETH,18.905
2174,7075,blur,17135589,ETH,55.27225
2175,1211,blur,17133988,,49.153
2176,8378,blur,17133818,,49.153
2177,2519,blur,17133183,,49.6505
2178,8378,blur,17133183,,49.66045
2179,1211,blur,17133183,,49.66045
2180,6026,blur,17133183,,49.66045
2181,6134,blur,17133180,,49.66045
2182,910,blur,17133177,,49.66045
2183,6603,blur,17133177,,49.66045
2184,5902,blur,17133169,,49.66045
2185,4977,blur,17133151,,49.66045
2186,3820,blur,17133151,,49.6704
2187,1447,x2y2,17133024,ETH,100.0
2188,7692,blur,17133016,,49.68035
2189,231,blur,17133016,,49.68035
2190,4974,blur,17132245,ETH,50.138049005
2191,9056,blur,17132009,ETH,49.8495
2192,9056,blur,17131949,,49.74005
2193,2207,x2y2,17131829,ETH,52.0
2194,4854,seaport,17131710,ETH,49.4
2195,2207,blur,17131018,,49.02365
2196,7961,x2y2,17129980,ETH,53.5
2197,2900,seaport,17129923,,1e-18
2198,490,x2y2,17129736,ETH,66.0
2199,5853,seaport,17129339,ETH,39.3025
2200,2256,blur,17129210,ETH,53.68025
2201,915,blur,17127930,ETH,51.59075
2202,910,blur,17127908,,49.1331
2203,2118,x2y2,17127811,ETH,58.69
2204,2503,blur,17127642,ETH,50.3271
2205,910,blur,17127520,ETH,49.75
2206,251,blur,17127492,ETH,68.655
2207,3481,blur,17127431,ETH,52.94395
2208,6104,seaport,17127408,ETH,67.55
2209,9056,blur,17127292,,49.2525
2210,6721,blur,17126608,ETH,53.2325
2211,1447,x2y2,17126494,ETH,100.0
2212,1650,seaport,17125912,ETH,56.7055
2213,1786,x2y2,17125581,ETH,50.25
2214,731,blur,17125150,,49.2525
2215,915,blur,17124260,,49.48135
2216,6603,blur,17124173,,49.48135
2217,2503,blur,17124011,,49.4714
2218,2503,blur,17123702,,49.60075
2219,9056,blur,17123701,,49.60075
2220,1392,blur,17123295,ETH,52.164666
2221,9056,blur,17122706,,49.56095
2222,915,blur,17122676,,49.56095
2223,6721,blur,17121724,,49.8495
2224,5460,seaport,17120878,ETH,50.7
2225,2970,seaport,17120631,,1e-18
2226,7403,blur,17119790,ETH,210.94
2227,3275,x2y2,17119789,ETH,200.0
2228,6721,blur,17119725,,49.81965
2229,4974,blur,17119363,,49.9291
2230,6721,blur,17119083,,49.9291
2231,6384,blur,17118886,ETH,55.6205
2232,3745,seaport,17117072,ETH,50.6825
2233,6721,blur,17116734,,49.79975
2234,177,seaport,17115537,ETH,52.2501365
2235,5393,seaport,17115320,ETH,54.15
2236,7593,blur,17113415,ETH,54.725
2237,6334,blur,17113368,ETH,57.2125
2238,4974,blur,17112759,,50.49625
2239,9056,blur,17112752,,50.49625
2240,2503,blur,17112752,,50.49625
2241,3136,blur,17112752,,50.5062
2242,551,blur,17112456,ETH,51.98875
2243,551,blur,17112263,,50.944
2244,3136,blur,17112261,,50.95395
2245,7762,seaport,17111955,ETH,9.95
2246,5853,seaport,17111955,ETH,9.95
2247,8562,x2y2,17111363,ETH,55.0
2248,4752,blur,17111206,ETH,52.138
2249,2503,blur,17111195,,50.7848
2250,2970,blur,17110824,,51.2425
2251,9475,blur,17110783,ETH,51.6555
2252,8372,blur,17110747,ETH,51.43155
2253,9128,blur,17110691,ETH,50.99375
2254,6311,seaport,17110666,ETH,52.2405
2255,9056,blur,17110647,,50.4863
2256,2382,x2y2,17110313,ETH,51.05
2257,6910,seaport,17110310,ETH,53.625
2258,2859,x2y2,17110139,ETH,50.95
2259,6672,blur,17110129,ETH,55.71005
2260,9128,blur,17110028,,50.745
2261,731,blur,17109864,ETH,50.2475
2262,4974,blur,17109864,ETH,50.2475
2263,2970,blur,17109864,ETH,50.19775
2264,2256,blur,17109864,ETH,50.43655
2265,4023,blur,17109791,ETH,50.184815
2266,8690,seaport,17109625,,1e-18
2267,8240,seaport,17109338,ETH,55.07775
2268,9590,seaport,17109123,ETH,53.22255
2269,4530,seaport,17108927,ETH,53.075
2270,4650,blur,17108398,ETH,53.73
2271,4208,blur,17108331,ETH,54.724005
2272,6125,blur,17108290,ETH,51.69025
2273,9748,seaport,17107389,ETH,53.35
2274,4023,blur,17107378,,49.50125
2275,3136,x2y2,17107343,ETH,50.25
2276,1421,x2y2,17107056,ETH,63.0
2277,1484,seaport,17106953,ETH,52.62555
2278,177,blur,17106885,ETH,49.99875
2279,7836,blur,17106456,ETH,49.99875
2280,7836,blur,17106424,,49.2724
2281,2256,x2y2,17106276,ETH,49.85
2282,7836,seaport,17106096,ETH,58.39655
2283,3136,blur,17105439,,49.2525
2284,911,blur,17105436,,49.2525
2285,5397,blur,17105199,ETH,50.1977301
2286,5266,seaport,17105135,ETH,49.725
2287,1467,seaport,17105120,ETH,0.4975
2288,6988,x2y2,17104747,ETH,52.0
2289,1703,seaport,17104544,ETH,55.1
2290,1467,blur,17104530,,49.6505
2291,1180,x2y2,17104498,ETH,68.69
2292,5432,seaport,17104466,ETH,14.925
2293,4908,seaport,17104338,ETH,50.745
2294,1007,x2y2,17104271,ETH,49.9
2295,8378,blur,17104199,ETH,49.10325
2296,6026,blur,17104199,ETH,49.10325
2297,2519,blur,17104199,ETH,48.853505
2298,2256,blur,17104199,ETH,49.10325
2299,1211,blur,17104199,ETH,48.853505
2300,9454,seaport,17104102,ETH,53.04
2301,8562,x2y2,17104088,ETH,53.0
2302,9211,seaport,17103811,ETH,50.63555
2303,2900,x2y2,17103335,ETH,51.69
2304,4284,x2y2,17103327,ETH,48.67
2305,1007,blur,17103287,ETH,49.00375
2306,583,blur,17103273,ETH,49.10325
2307,3162,seaport,17103077,ETH,9.95
2308,2519,blur,17103019,,47.76995
2309,4429,blur,17103017,ETH,48.60575
2310,4752,blur,17102979,,47.76995
2311,2859,blur,17102954,,47.76995
2312,5497,blur,17102941,,47.76995
2313,9520,blur,17102887,ETH,52.2375
2314,3273,blur,17102740,ETH,48.755
2315,5839,blur,17102570,ETH,78.38805
2316,1467,blur,17102513,ETH,47.6605
2317,4752,blur,17102513,ETH,47.61075
2318,5497,blur,17102471,,46.964
2319,9525,blur,17102459,ETH,48.755
2320,6765,blur,17102417,ETH,52.4365
2321,3273,blur,17102346,,46.91425
2322,2349,blur,17102345,ETH,47.362
2323,7593,blur,17102232,ETH,49.10325
2324,5087,blur,17102227,ETH,51.9589
2325,4006,x2y2,17102085,ETH,54.0
2326,568,x2y2,17101725,ETH,55.0
2327,1007,blur,17101488,ETH,47.449958
2328,4752,blur,17101428,,47.01375
2329,5497,blur,17101424,,47.21275
2330,1467,blur,17101424,,47.21275
2331,2859,blur,17101422,,47.21275
2332,1007,blur,17101418,,47.21275
2333,9979,blur,17101237,ETH,52.735
2334,9525,blur,17101197,ETH,51.2425
2335,124,blur,17101009,ETH,49.10325
2336,1211,seaport,17100999,WETH,47.25
2337,4752,blur,17100969,,47.76995
2338,9979,blur,17100960,ETH,49.10325
2339,5093,seaport,17100925,ETH,74.5255
2340,2122,blur,17100769,ETH,55.72
2341,8523,blur,17100420,ETH,49.75
2342,6162,blur,17100333,ETH,48.755
2343,4429,blur,17100293,ETH,48.158
2344,5304,blur,17100271,ETH,49.75
2345,6162,blur,17100263,ETH,47.4315505
2346,923,blur,17100256,ETH,49.2525
2347,7468,blur,17100256,ETH,49.2525
2348,7465,blur,17100256,ETH,48.4900315
2349,6920,blur,17100256,ETH,47.2625
2350,6309,blur,17100256,ETH,48.6555
2351,5693,blur,17100256,ETH,49.2525
2352,5005,blur,17100256,ETH,47.43165
2353,3397,blur,17100256,ETH,49.2525
2354,326,blur,17100256,ETH,47.76
2355,6920,blur,17100214,,46.45655
2356,6247,blur,17099889,ETH,47.75005
2357,7813,seaport,17099887,ETH,52.68525
2358,1659,blur,17099550,ETH,47.76
2359,6920,blur,17099156,,46.61575
2360,1659,blur,17099152,,46.765
2361,2782,blur,17099152,,46.765
2362,7294,blur,17098927,ETH,49.74005
2363,956,blur,17098555,ETH,48.4999815
2364,3481,blur,17098512,ETH,47.76
2365,6603,blur,17098451,ETH,47.2625
2366,4871,blur,17098073,ETH,47.2625
2367,6162,blur,17097505,,46.51625
2368,231,blur,17097501,,46.8645
2369,3273,blur,17097498,,46.8645
2370,6920,blur,17097498,,46.8645
2371,6603,blur,17097498,,46.8645
2372,326,blur,17097498,,46.8645
2373,2859,blur,17097498,,46.8645
2374,490,x2y2,17097455,ETH,62.08
2375,9446,blur,17097395,ETH,48.2575
2376,7692,blur,17097392,ETH,47.5013
2377,4977,blur,17097392,ETH,47.561
2378,3820,blur,17097392,ETH,46.77699
2379,5497,blur,17097381,ETH,46.7549505
2380,1467,blur,17097381,ETH,46.765
2381,3490,blur,17097353,ETH,46.543115
2382,6134,blur,17097223,ETH,46.266505
2383,9264,blur,17097223,ETH,46.2675
2384,5005,blur,17097216,ETH,45.77
2385,2349,blur,17097014,ETH,45.85756
2386,8372,blur,17096997,ETH,44.775
2387,5781,seaport,17096968,ETH,48.75
2388,9446,x2y2,17096959,ETH,46.0
2389,8809,seaport,17096954,ETH,52.64025
2390,7404,blur,17096924,ETH,44.2775
2391,4773,x2y2,17096893,ETH,48.0
2392,6721,blur,17096875,ETH,45.02375
2393,5005,blur,17096633,,43.78995
2394,7575,blur,17096527,ETH,46.000044
2395,2418,blur,17096517,ETH,46.11825
2396,9448,seaport,17096414,ETH,52.25
2397,5005,blur,17096330,,43.7999
